2.7782,-0.99249,3,-1
-0.90028,-3.1651,-1,-3
2.8162,-0.95206,3,-1
-2.9926,2.8494,-3,3
0.84775,2.9863,1,3
1.0215,-3.2757,1,-3
2.8319,-1.0145,3,-1
-3.0838,0.81297,-3,1
-1.2175,0.99107,-1,1
-1.0534,-3.2973,-1,-3
0.84566,-3.0632,1,-3
-1.063,0.79833,-1,1
-1.1772,0.95303,-1,1
-1.0558,-1.2733,-1,-1
-3.1937,0.95062,-3,1
-3.115,2.7378,-3,3
-1.2255,0.98467,-1,1
2.8911,0.79701,3,1
-1.2086,-1.051,-1,-1
0.85802,2.8374,1,3
-1.1494,-3.0714,-1,-3
0.94377,0.87951,1,1
0.86431,-1.0627,1,-1
2.8849,2.9698,3,3
2.818,1.0503,3,1
1.036,-3.1874,1,-3
-1.0553,-3.0304,-1,-3
0.96173,0.83701,1,1
-3.2853,2.9483,-3,3
-2.965,-1.3511,-3,-1
2.9526,-2.9554,3,-3
2.937,0.92352,3,1
2.7937,1.0788,3,1
-1.077,0.84055,-1,1
0.86446,-1.0543,1,-1
-3.082,0.83163,-3,1
0.86473,-1.1095,1,-1
-2.9885,-3.2173,-3,-3
2.9087,-1.0793,3,-1
-1.026,-3.1459,-1,-3
-3.0849,-3.216,-3,-3
2.9919,2.9766,3,3
0.68945,2.8126,1,3
-3.0003,2.9637,-3,3
-3.3285,0.69086,-3,1
-1.0243,-0.98805,-1,-1
2.74,0.78812,3,1
-1.0412,-1.0062,-1,-1
-3.2451,2.8082,-3,3
-3.0323,-3.0423,-3,-3
-3.2355,2.8887,-3,3
-0.99993,-3.1072,-1,-3
2.7733,0.84105,3,1
-1.053,-1.0955,-1,-1
-3.1914,2.8962,-3,3
-1.0466,-1.0902,-1,-1
0.83739,2.8555,1,3
0.96951,-1.1683,1,-1
2.801,-1.1291,3,-1
-3.1271,-1.0707,-3,-1
0.87135,-1.1183,1,-1
-1.0334,2.9439,-1,3
-3.2246,-3.0419,-3,-3
-3.1825,-3.0358,-3,-3
-3.1915,-1.0017,-3,-1
-3.0892,-1.124,-3,-1
-1.1594,-0.98235,-1,-1
3.0159,2.7009,3,3
2.8004,-3.0466,3,-3
0.91297,0.77744,1,1
-1.1623,0.99856,-1,1
-1.0622,2.773,-1,3
0.88329,-0.9995,1,-1
-1.0631,2.7942,-1,3
-3.1243,-1.0036,-3,-1
-3.1383,0.86192,-3,1
-1.1323,-3.0385,-1,-3
2.955,2.795,3,3
0.86166,-1.0983,1,-1
2.9252,-1.1571,3,-1
-1.226,0.97132,-1,1
-3.0555,0.83012,-3,1
-1.1258,3.0171,-1,3
2.9634,0.72813,3,1
2.8515,1.0034,3,1
0.92343,-3.2778,1,-3
-3.2056,-3.013,-3,-3
-1.0276,-1.2047,-1,-1
0.79219,0.99406,1,1
-1.021,0.81406,-1,1
2.8329,0.9261,3,1
-3.0635,2.8622,-3,3
2.9284,0.86952,3,1
2.8699,-1.2102,3,-1
-3.1505,2.9884,-3,3
-3.0158,0.80729,-3,1
0.77292,-3.0426,1,-3
-3.0021,2.8576,-3,3
2.8861,-3.1445,3,-3
-3.1755,-1.0644,-3,-1
-1.1116,-3.1386,-1,-3
0.87103,-1.1349,1,-1
2.8606,2.9336,3,3
2.9064,-3.267,3,-3
-1.2181,-2.9924,-1,-3
2.9106,-3.2945,3,-3
0.7833,-0.99795,1,-1
2.9144,-3.2468,3,-3
-1.1995,-0.95585,-1,-1
0.98283,2.8028,1,3
2.8195,-3.1363,3,-3
2.931,0.84005,3,1
2.8263,-3.1949,3,-3
-1.0588,2.9693,-1,3
1.0076,2.8553,1,3
-3.2692,-1.0052,-3,-1
0.84584,-3.1667,1,-3
0.66714,-3.1855,1,-3
-1.0977,-3.0378,-1,-3
2.8025,-1.2052,3,-1
3.0062,0.80593,3,1
2.7745,-1.2425,3,-1
2.9183,-1.1624,3,-1
0.5812,-3.0872,1,-3
-3.022,-0.88893,-3,-1
-1.2918,-1.0353,-1,-1
1.2483,2.8105,1,3
2.5748,-3.3082,3,-3
-3.1287,-2.9446,-3,-3
-1.0815,2.9453,-1,3
1.0681,0.79656,1,1
2.8758,2.867,3,3
-0.88555,0.8314,-1,1
2.6119,-1.1661,3,-1
-0.95855,0.90217,-1,1
2.842,2.8548,3,3
-0.88592,2.9279,-1,3
0.64881,-1.0975,1,-1
3.142,2.8122,3,3
2.6863,0.8674,3,1
-3.0965,-3.0269,-3,-3
2.8608,2.8795,3,3
-0.86988,2.8633,-1,3
-1.2182,1.1285,-1,1
-3.0334,0.88636,-3,1
0.60333,-3.0992,1,-3
2.9638,-1.3135,3,-1
0.72197,-1.0646,1,-1
3.0231,-1.3001,3,-1
0.70254,-0.99192,1,-1
-3.0025,-1.1707,-3,-1
0.84413,1.0261,1,1
3.0682,2.6424,3,3
-1.2241,-0.91386,-1,-1
-3.0604,0.80395,-3,1
0.80829,1.0002,1,1
1.0043,2.7208,1,3
