2.8078,-0.93325,3,-1
-0.86113,-3.1281,-1,-3
2.834,-0.89707,3,-1
-2.9739,2.8751,-3,3
0.85368,2.9975,1,3
1.0122,-3.3161,1,-3
2.8403,-0.99352,3,-1
-3.0956,0.83048,-3,1
-1.2148,0.98844,-1,1
-1.0715,-3.3101,-1,-3
0.80004,-3.0833,1,-3
-1.0625,0.78281,-1,1
-1.1895,0.93986,-1,1
-1.0479,-1.3003,-1,-1
-3.1891,0.94476,-3,1
-3.128,2.7225,-3,3
-1.2381,0.95879,-1,1
2.8905,0.7922,3,1
-1.2156,-1.069,-1,-1
0.8252,2.8374,1,3
-1.1026,-3.1026,-1,-3
0.93646,0.89589,1,1
0.87857,-1.0268,1,-1
2.8272,3.0385,3,3
2.7889,1.1116,3,1
1.1007,-3.1762,1,-3
-1.0066,-3.0443,-1,-3
0.96027,0.85353,1,1
-3.3448,2.895,-3,3
-2.9041,-1.4236,-3,-1
3.0095,-2.8816,3,-3
2.9283,0.98036,3,1
2.7768,1.1604,3,1
-1.081,0.84277,-1,1
0.86883,-1.006,1,-1
-3.1211,0.7795,-3,1
0.8838,-1.0924,1,-1
-2.9523,-3.263,-3,-3
2.9076,-1.0804,3,-1
-1.0017,-3.1689,-1,-3
-3.0597,-3.2349,-3,-3
2.975,2.9914,3,3
0.66769,2.8035,1,3
-2.9849,2.9597,-3,3
-3.3735,0.68418,-3,1
-1.0653,-0.97159,-1,-1
2.7139,0.75844,3,1
-1.0346,-1.0201,-1,-1
-3.2232,2.8493,-3,3
-3.0753,-2.9777,-3,-3
-3.2037,2.9562,-3,3
-1.0381,-3.0889,-1,-3
2.7678,0.78304,3,1
-1.0586,-1.0939,-1,-1
-3.1251,2.9768,-3,3
-1.0595,-1.0596,-1,-1
0.89022,2.8427,1,3
0.96338,-1.1998,1,-1
2.7741,-1.1986,3,-1
-3.1607,-0.99329,-3,-1
0.82006,-1.1434,1,-1
-0.94895,2.9764,-1,3
-3.3334,-2.9,-3,-3
-3.2957,-2.8641,-3,-3
-3.2124,-0.90159,-3,-1
-3.0724,-1.0266,-3,-1
-1.1554,-0.91507,-1,-1
3.0882,2.6194,3,3
2.7087,-3.0854,3,-3
0.93643,0.7897,1,1
-1.1807,0.98986,-1,1
-1.039,2.774,-1,3
0.83638,-1.0235,1,-1
-1.0369,2.7965,-1,3
-3.1162,-1.004,-3,-1
-3.1162,0.8892,-3,1
-1.1673,-3.0311,-1,-3
3.0214,2.7802,3,3
0.85972,-1.0963,1,-1
2.9219,-1.1413,3,-1
-1.2598,0.9539,-1,1
-3.043,0.82648,-3,1
-1.1247,3.0288,-1,3
2.9752,0.68098,3,1
2.8691,1.0022,3,1
0.95759,-3.2995,1,-3
-3.2046,-3.0236,-3,-3
-1.0217,-1.2449,-1,-1
0.76264,0.9904,1,1
-1.0136,0.83528,-1,1
2.8377,0.90657,3,1
-3.0206,2.8918,-3,3
2.9408,0.81917,3,1
2.8377,-1.2771,3,-1
-3.111,3.0086,-3,3
-2.9834,0.79423,-3,1
0.73845,-3.0422,1,-3
-2.9817,2.8619,-3,3
2.8825,-3.1418,3,-3
-3.1809,-1.0349,-3,-1
-1.1352,-3.1227,-1,-3
0.85807,-1.1268,1,-1
2.8561,2.9277,3,3
2.8907,-3.2545,3,-3
-1.2476,-2.9758,-1,-3
2.8604,-3.3304,3,-3
0.7671,-1.0026,1,-1
2.8444,-3.269,3,-3
-1.2153,-0.9151,-1,-1
1.028,2.8014,1,3
2.7381,-3.1636,3,-3
2.9318,0.78693,3,1
2.7665,-3.2072,3,-3
-1.0079,3.0069,-1,3
1.0489,2.889,1,3
-3.3124,-0.9172,-3,-1
0.70425,-3.178,1,-3
0.57376,-3.2176,1,-3
-1.1951,-2.9692,-1,-3
2.7853,-1.3003,3,-1
3.0465,0.75034,3,1
2.698,-1.2615,3,-1
2.8602,-1.1888,3,-1
